"URI","Title","RecordId","Authority","Coin Type URI","Date on Object","Degree","Deity","Denomination","Department","Diameter","Dynasty","Engraver","Era","Findspot","Findspot URI","Issuer","Maker","Manufacture","Material","Mint","Obverse Legend","Obverse Type","Object Type","Portrait","Reference","Region","Reverse Legend","Reverse Type","Weight","Year","Date Record Modified"
"http://numismatics.org/search/id/1975.93.98","Glass Weight, NE Africa, 953 - 975. 1975.93.98","1975.93.98","al-Mu`izz","","","","","","Islamic","25.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.22","NE Africa","","","5.87","953|975","2016-10-21T22:05:54Z"
"http://numismatics.org/search/id/1975.93.99","Glass Weight, NE Africa, 953 - 975. 1975.93.99","1975.93.99","al-Mu`izz","","","","","","Islamic","21.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.22","NE Africa","","","2.95","953|975","2016-10-21T22:05:54Z"
"http://numismatics.org/search/id/0000.999.33383","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33383","0000.999.33383","","","","","","","Islamic","14.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","0.716","1100|1200","2016-08-02T19:11:48Z"
"http://numismatics.org/search/id/1964.243.4","Cn 20 fils, Syria, 1964. 1964.243.4","1964.243.4","Husayn","","","","","20 fils","Islamic","20.0","Jordan--Kingdom","","H","","","","","","Cn","","","value crowned and flanked by plumes","Coin","","KM.13","Syria","THE HASHEMITE KINGDOM OF JORDAN|TWENTY FILS","","3.66","1964","2016-08-02T19:11:48Z"
"http://numismatics.org/search/id/1992.116.680"," Coin, Syria, 1948 - 1992. 1992.116.680","1992.116.680","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:11:48Z"
"http://numismatics.org/search/id/1992.116.679"," Coin, Syria, 1948 - 1992. 1992.116.679","1992.116.679","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:11:48Z"
"http://numismatics.org/search/id/1917.216.3167","Sc Amulet, Isfahan, 1860 - 1861. 1917.216.3167","1917.216.3167",""Muhammad Shah"","","","","","","Islamic","25.0","Qajar","","H","","","","","","Sc","Isfahan","","","Amulet","","","Mashriq","","","","1860|1861","2016-08-02T19:11:48Z"
"http://numismatics.org/search/id/1956.8.165","Glass Weight, NE Africa, 1100 - 1200. 1956.8.165","1956.8.165","","","","","","","Islamic","32.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","8.53","1100|1200","2016-08-02T19:11:48Z"
"http://numismatics.org/search/id/1974.268.1161","Glass mithqal fals 18 kharruba, NE Africa, 725 - 734. 1974.268.1161","1974.268.1161","`Ubayd Allah b. al-Habhab","","","","","mithqal fals 18 kharruba","Islamic","28.0","Umayyad glass","","","","","","","","Glass","","same as CAM.29","same as CAM.29","Weight","","Morton, EIGS #37-39","NE Africa","","","3.62","725|734","2016-08-02T19:11:49Z"
"http://numismatics.org/search/id/1965.144.115","Glass Weight, NE Africa, 1240 - 1400. 1965.144.115","1965.144.115","`Umar","","","","","","Islamic","26.0","Mamluk glass","","","","","","","","Glass","","sana / arba`un / `Umar","","Weight","","","NE Africa","","","5.966","1240|1400","2016-08-02T19:11:49Z"
"http://numismatics.org/search/id/1957.66.11","B 25 kurus, SE Europe, 1955. 1957.66.11","1957.66.11","","","","","","25 kurus","Islamic","","Turkey--Republic","","CE","","","","","","B","","","","Coin","","Coskun.81|KM.886","SE Europe","","","","1955","2016-08-02T19:11:49Z"
"http://numismatics.org/search/id/1954.158.73","Glass Weight, NE Africa, 1100 - 1200. 1954.158.73","1954.158.73","","","","","","","Islamic","27.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","6.004","1100|1200","2016-08-02T19:11:49Z"
"http://numismatics.org/search/id/1974.268.660","Glass Weight, NE Africa, 1100 - 1200. 1974.268.660","1974.268.660","","","","","","","Islamic","22.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","3.039","1100|1200","2016-08-02T19:11:49Z"
"http://numismatics.org/search/id/1974.268.659","Glass Weight, NE Africa, 1100 - 1200. 1974.268.659","1974.268.659","","","","","","","Islamic","23.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","2.984","1100|1200","2016-08-02T19:11:49Z"
"http://numismatics.org/search/id/1975.93.54","Glass fals 25 qirat, NE Africa, 700 - 850. 1975.93.54","1975.93.54","anonymous","","","","","fals 25 qirat","Islamic","30.0","Glass uncertain","","","","","","","","Glass","","mithqal fals waf wazn khamsa wa-`ishrin q.","","Weight","","","NE Africa","","","4.905","700|850","2016-08-02T19:11:49Z"
"http://numismatics.org/search/id/1992.116.199"," Coin, Syria, 1948 - 1992. 1992.116.199","1992.116.199","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:11:49Z"
"http://numismatics.org/search/id/1992.116.210"," Coin, Syria, 1948 - 1992. 1992.116.210","1992.116.210","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:11:49Z"
"http://numismatics.org/search/id/1992.116.209"," Coin, Syria, 1948 - 1992. 1992.116.209","1992.116.209","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:11:49Z"
"http://numismatics.org/search/id/1954.175.96","Glass Weight, NE Africa, 1229 - 1517. 1954.175.96","1954.175.96","","","","","","","Islamic","25.0","Mamluk glass","","","","","","","","Glass","","","chessboard","Weight","","","NE Africa","","","5.96","1229|1517","2016-08-02T19:11:49Z"
"http://numismatics.org/search/id/1928.2.5","Cn 5 mil, Syria, 1927. 1928.2.5","1928.2.5","","","","","","5 mil","Islamic","","Palestine--British","","CE","","","","","","Cn","","","","Coin","","","Syria","","","","1927","2016-08-02T19:11:49Z"
"http://numismatics.org/search/id/1975.93.1100","Glass mikyala julubban, NE Africa, 750 - 850. 1975.93.1100","1975.93.1100","","","","","","mikyala julubban","Islamic","20.0","`Abbasid","","","","","","","","Glass","","mikyala / julubban","","Vessel stamp","","","NE Africa","","","","750|850","2016-08-02T19:11:50Z"
"http://numismatics.org/search/id/1975.93.1089","Glass mikyala 7 awaq, NE Africa, 750 - 850. 1975.93.1089","1975.93.1089","","","","","","mikyala 7 awaq","Islamic","34.0","`Abbasid","","","","","","","","Glass","","miykyala (sic) / al-LKLBR / saba` awaq","","Vessel stamp","","","NE Africa","","","","750|850","2016-08-02T19:11:50Z"
"http://numismatics.org/search/id/1975.93.1090","Glass mikyala bisilla muqashshar, NE Africa, 750 - 850. 1975.93.1090","1975.93.1090","","","","","","mikyala bisilla muqashshar","Islamic","28.0","`Abbasid","","","","","","","","Glass","","mikyala / bisilla muqashshar","","Vessel stamp","","","NE Africa","","","","750|850","2016-08-02T19:11:50Z"
"http://numismatics.org/search/id/1975.93.324","Glass Weight, NE Africa, 996 - 1021. 1975.93.324","1975.93.324","al-Hakim","","","","","","Islamic","16.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.150var.","NE Africa","","","1.49","996|1021","2016-08-02T19:11:50Z"
"http://numismatics.org/search/id/1987.55.108","Cn 1/2 lira, Syria, 1970 - 1971. 1987.55.108","1987.55.108","","","","","","1/2 lira","Islamic","24.0","Israel","","HE","","","","","","Cn","","","menorah inside wreath","Coin","","","Syria","","value and legend","","1970|1971","2016-08-02T19:11:51Z"
"http://numismatics.org/search/id/1974.268.263","Glass nisf wuqiyya of Harthama b. Nadr Jabali, NE Africa, 844 - 849. 1974.268.263","1974.268.263","Harthama b. Nadr Jabali|Itakh al-Turki","","","","","nisf wuqiyya","Islamic","","`Abbasid","","","","","","","Struck","Glass","","[mimma amara bihi al-amir Itakh] mawla amir al-mu'[minin] / akramahu Allah wa al-amir / [Hartha]ma b. Nadr Jabali mawla amir / [al-mu'minin] abqahu Allah","","Weight","","","NE Africa","","","15.629","844|849","2016-08-02T19:11:51Z"
"http://numismatics.org/search/id/1923.150.151","Glass Weight, NE Africa, 1036 - 1094. 1923.150.151","1923.150.151","al-Mustansir","","","","","","Islamic","27.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","","NE Africa","","","6.16","1036|1094","2016-08-02T19:11:51Z"
"http://numismatics.org/search/id/1954.159.102","Glass Weight, NE Africa, 1036 - 1094. 1954.159.102","1954.159.102","al-Mustansir","","","","","","Islamic","13.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.273","NE Africa","","","0.77","1036|1094","2016-08-02T19:11:51Z"
"http://numismatics.org/search/id/1944.100.52683","Glass mithqal fals, NE Africa, 700 - 850. 1944.100.52683","1944.100.52683","anonymous","","","","","mithqal fals","Islamic","25.0","Glass uncertain","","","","","","","","Glass","","mithqal fals","","Coin weight","","","NE Africa","","","3.561","700|850","2016-08-02T19:11:51Z"
"http://numismatics.org/search/id/1975.93.1203","Glass Weight, NE Africa, 1100 - 1200. 1975.93.1203","1975.93.1203","","","","","","","Islamic","31.0","Fatimid glass","","","","","","","","Glass","","... / `adl / waf","eeeee","Weight","","","NE Africa","","","14.713","1100|1200","2016-08-02T19:11:51Z"
"http://numismatics.org/search/id/1975.93.1193","Glass Weight, NE Africa, 1100 - 1200. 1975.93.1193","1975.93.1193","","","","","","","Islamic","37.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","32.828","1100|1200","2016-08-02T19:11:51Z"
"http://numismatics.org/search/id/1974.268.214","Glass Weight, NE Africa, 700 - 850. 1974.268.214","1974.268.214","`Isa b. Mansur al-Tajir","","","","","","Islamic","25.0","Glass uncertain","","","","","","","","Glass","","","","Weight","","","NE Africa","","","4.018","700|850","2016-08-02T19:11:51Z"
"http://numismatics.org/search/id/0000.999.23376","Glass Coin weight, NE Africa, 700 - 850. 0000.999.23376","0000.999.23376","`Abd al-Jabbar b. Nusayr","","","","","","Islamic","32.0","Glass uncertain","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","5.795","700|850","2016-08-02T19:11:51Z"
"http://numismatics.org/search/id/1975.93.862","Glass 3 wuqiyya of Zaffar b. Shabba, NE Africa, 739 - 740. 1975.93.862","1975.93.862","Zaffar b. Shabba|al-Qasim b. `Ubayd Allah","","","","","3 wuqiyya","Islamic","","Umayyad glass","","","","","","","","Glass","","...sim b. ...Allah / Zaffar b....","","Weight","","Morton.89","NE Africa","","","","739|740","2016-08-02T19:11:51Z"
"http://numismatics.org/search/id/1992.116.428"," Coin, Syria, 1948 - 1992. 1992.116.428","1992.116.428","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:11:51Z"
"http://numismatics.org/search/id/1954.161.8","Glass Weight, NE Africa, 1036 - 1094. 1954.161.8","1954.161.8","al-Mustansir","","","","","","Islamic","29.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.312","NE Africa","","","5.98","1036|1094","2016-08-02T19:11:52Z"
"http://numismatics.org/search/id/1988.11.5","Cn 50 fils, Syria, 1985. 1988.11.5","1988.11.5","Husayn","","","","","50 fils","Islamic","","Jordan--Kingdom","","H","","","","","","Cn","","","","Coin","","","Syria","","","","1985","2016-08-02T19:11:52Z"
"http://numismatics.org/search/id/1987.55.30","Cn 1/2 lira, Syria, 1966 - 1967. 1987.55.30","1987.55.30","","","","","","1/2 lira","Islamic","24.0","Israel","","HE","","","","","","Cn","","","menorah in wreath","Coin","","","Syria","","den. and legend","","1966|1967","2016-08-02T19:11:52Z"
"http://numismatics.org/search/id/1987.55.29","Ab 5 agora, Syria, 1966 - 1967. 1987.55.29","1987.55.29","","","","","","5 agora","Islamic","18.0","Israel","","HE","","","","","","Ab","","","3 pomegranates","Coin","","KM.25","Syria","","den. and legend","2.36","1966|1967","2016-08-02T19:11:52Z"
"http://numismatics.org/search/id/0000.999.33474","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33474","0000.999.33474","","","","","","","Islamic","20.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","2.978","1100|1200","2016-08-02T19:11:52Z"
"http://numismatics.org/search/id/1974.268.741","Glass Weight, NE Africa, 1100 - 1200. 1974.268.741","1974.268.741","","","","","","","Islamic","","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","2.925","1100|1200","2016-08-02T19:11:52Z"
"http://numismatics.org/search/id/1974.268.1069","Glass Weight, NE Africa, 1240 - 1400. 1974.268.1069","1974.268.1069","Muhammad b. Shahin","","","","","","Islamic","27.0","Mamluk glass","","","","","","","","Glass","","illegible","outer circle","Weight","","","NE Africa","","","6.036","1240|1400","2016-08-02T19:11:52Z"
"http://numismatics.org/search/id/1974.268.1070","Glass Weight, NE Africa, 1240 - 1400. 1974.268.1070","1974.268.1070","Muhammad b. Shahin","","","","","","Islamic","17.0","Mamluk glass","","","","","","","","Glass","","Sha / hin / Muhammad","","Weight","","","NE Africa","","","1.537","1240|1400","2016-08-02T19:11:52Z"
"http://numismatics.org/search/id/1944.100.52957","Glass Coin weight, NE Africa, 1160 - 1171. 1944.100.52957","1944.100.52957","al-`Adid","","","","","","Islamic","20.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","B.429","NE Africa","","","2.92","1160|1171","2016-08-02T19:11:52Z"
"http://numismatics.org/search/id/1977.999.47","Glass Coin weight, NE Africa, 996 - 1021. 1977.999.47","1977.999.47","al-Hakim","","","","","","Islamic","15.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","B.74","NE Africa","","","1.45","996|1021","2016-08-02T19:11:52Z"
"http://numismatics.org/search/id/1944.100.52844","Glass Coin weight, NE Africa, 1036 - 1094. 1944.100.52844","1944.100.52844","al-Mustansir","","","","","","Islamic","13.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","B.273","NE Africa","","","0.72","1036|1094","2016-08-02T19:11:53Z"
"http://numismatics.org/search/id/1972.212.1","Clay Token, Mashriq. 1972.212.1","1972.212.1","","","","","","","Islamic","16.0","","","","","","","","","Clay","","DRKAN / HBS","","Token","","","Mashriq","fingerprint","","","","2016-08-02T19:11:53Z"
"http://numismatics.org/search/id/1975.93.952","Glass ratl of Salih b. Muslim, NE Africa, 787 - 804. 1975.93.952","1975.93.952","Salih b. Muslim","","","","","ratl","Islamic","","`Abbasid","","","","","","","Struck","Glass","","`ala yaday / Salih / b. Muslim","","Weight","","","NE Africa","","","","787|804","2016-08-02T19:11:53Z"
"http://numismatics.org/search/id/1947.96.43","Stone Seal, uncertain. 1947.96.43","1947.96.43","","","","","","","Islamic","","","","","","","","","","Stone","","hasbi Allah","","Seal","","","uncertain","","","","","2016-08-02T19:11:53Z"
"http://numismatics.org/search/id/1991.3.674","Glass Weight, NE Africa, 1160 - 1171. 1991.3.674","1991.3.674","al-`Adid","","","","","","Islamic","23.0","Fatimid glass","","","acq. Jerusalem, Matson, 1939","","","","","Glass","","al-imam / al-`Adid / li-din Allah","crescent moon around inscription","Weight","","B.428.2, M.116","NE Africa","","","3.004","1160|1171","2016-08-02T19:11:53Z"
"http://numismatics.org/search/id/1963.229.5","B 100 millim, Tunis, 1960. 1963.229.5","1963.229.5","","","","","","100 millim","Islamic","","Tunisia","","CE","","","","","","B","Tunis","","","Coin","","KM.309","Maghrib","","","","1960","2016-08-02T19:11:54Z"
"http://numismatics.org/search/id/1975.93.384","Glass Weight, NE Africa, 1021 - 1036. 1975.93.384","1975.93.384","al-Zahir","","","","","","Islamic","28.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.180","NE Africa","","","4.23","1021|1036","2016-08-02T19:11:54Z"
"http://numismatics.org/search/id/0000.999.33667","Glass Coin weight, NE Africa, 1229 - 1517. 0000.999.33667","0000.999.33667","","","","","","","Islamic","22.0","Mamluk glass","","","","","","","","Glass","","","hexagram with circle","Coin weight","","","NE Africa","","","2.473","1229|1517","2016-08-02T19:11:54Z"
"http://numismatics.org/search/id/1974.268.1091","Glass Weight, NE Africa, 1240 - 1400. 1974.268.1091","1974.268.1091","Ahmad","","","","","","Islamic","31.0","Mamluk glass","","","","","","","","Glass","","illegible","","Weight","","","NE Africa","","","8.713","1240|1400","2016-08-02T19:11:54Z"
"http://numismatics.org/search/id/1974.268.1101","Glass Weight, NE Africa, 1240 - 1400. 1974.268.1101","1974.268.1101","`Ali al-Shuwaykh","","","","","","Islamic","32.0","Mamluk glass","","","","","","","","Glass","","center: `Ali; margin: al-Shuwaykh","","Weight","","","NE Africa","","","8.718","1240|1400","2016-08-02T19:11:54Z"
"http://numismatics.org/search/id/1917.215.4465","Glass nisf wuqiyya, NE Africa, 750 - 868. 1917.215.4465","1917.215.4465","Ishaq b. Mansur","","","","","nisf wuqiyya","Islamic","","`Abbasid","","","","","","","Struck","Glass","","stamp 1: mimma amara bihi / Ishaq b. / Mansur / nisf wuqiyya; stamp 2: illegible","","Commodity weight","","","NE Africa","","","","750|868","2016-08-02T19:11:54Z"
"http://numismatics.org/search/id/1974.268.183","Glass mithqal dinar of `Abd al-Rahman b. Maysara, NE Africa, 786 - 787. 1974.268.183","1974.268.183","`Abd al-Rahman b. Maysara|`Ali b. Sulayman","","","","","mithqal dinar","Islamic","28.0","`Abbasid","","","","","","","","Glass","","bism Allah / mimma amara bihi a / l-amir `Ali b. / Sulayman akramahu / Allah mithqa (sic) d / inar wa / f","letter-shaped form at end of third line","Weight","","","NE Africa","margin: `ala yaday `Abd al-Rahman b.; center: Maysara","raised circle over and under marginal legend","4.229","786|787","2016-08-02T19:11:55Z"
